Sales,Date,Region
1668.00,31-10-2020,west
1665.00,01-11-2020,north
1551.00,01-11-2020,south
1770.00,01-11-2020,east
1593.00,01-11-2020,west
1734.00,02-11-2020,north
1500.00,02-11-2020,south
1740.00,02-11-2020,east
1686.00,02-11-2020,west
1551.00,03-11-2020,north
1752.00,03-11-2020,south
1746.00,03-11-2020,east
1581.00,03-11-2020,west
1773.00,04-11-2020,north
1788.00,04-11-2020,south
1545.00,04-11-2020,east
1506.00,04-11-2020,west
1644.00,05-11-2020,north
1605.00,05-11-2020,south
1686.00,05-11-2020,east
1539.00,05-11-2020,west
1725.00,06-11-2020,north
1599.00,06-11-2020,south
1659.00,06-11-2020,east
1575.00,06-11-2020,west
1653.00,07-11-2020,north
1641.00,07-11-2020,south
1587.00,07-11-2020,east
1758.00,07-11-2020,west
1785.00,08-11-2020,north
1695.00,08-11-2020,south
1581.00,08-11-2020,east
1734.00,08-11-2020,west
1788.00,09-11-2020,north
1593.00,09-11-2020,south
1593.00,09-11-2020,east
1512.00,09-11-2020,west
1638.00,10-11-2020,north
1734.00,10-11-2020,south
1695.00,10-11-2020,east
1638.00,10-11-2020,west
1695.00,11-11-2020,north
1533.00,11-11-2020,south
1731.00,11-11-2020,east
1689.00,11-11-2020,west
1713.00,12-11-2020,north
1596.00,12-11-2020,south
1686.00,12-11-2020,east
1515.00,12-11-2020,west
1581.00,13-11-2020,north
1521.00,13-11-2020,south
1677.00,13-11-2020,east
1635.00,13-11-2020,west
1749.00,14-11-2020,north
1542.00,14-11-2020,south
1602.00,14-11-2020,east
1557.00,14-11-2020,west
1686.00,15-11-2020,north
1638.00,15-11-2020,south
1794.00,15-11-2020,east
1659.00,15-11-2020,west
1773.00,16-11-2020,north
1671.00,16-11-2020,south
1626.00,16-11-2020,east
1725.00,16-11-2020,west
1686.00,17-11-2020,north
1521.00,17-11-2020,south
1734.00,17-11-2020,east
1530.00,17-11-2020,west
1698.00,18-11-2020,north
1770.00,18-11-2020,south
1752.00,18-11-2020,east
1662.00,18-11-2020,west
1566.00,19-11-2020,north
1590.00,19-11-2020,south
1635.00,19-11-2020,east
1698.00,19-11-2020,west
1683.00,20-11-2020,north
1653.00,20-11-2020,south
1527.00,20-11-2020,east
1524.00,20-11-2020,west
1593.00,21-11-2020,north
1656.00,21-11-2020,south
1623.00,21-11-2020,east
1638.00,21-11-2020,west
1596.00,22-11-2020,north
1575.00,22-11-2020,south
1656.00,22-11-2020,east
1725.00,22-11-2020,west
1767.00,23-11-2020,north
1650.00,23-11-2020,south
1641.00,23-11-2020,east
1632.00,23-11-2020,west
1602.00,24-11-2020,north
1632.00,24-11-2020,south
1743.00,24-11-2020,east
1617.00,24-11-2020,west
1725.00,25-11-2020,north
1761.00,25-11-2020,south
1791.00,25-11-2020,east
1620.00,25-11-2020,west
1770.00,26-11-2020,north
1791.00,26-11-2020,south
1665.00,26-11-2020,east
1743.00,26-11-2020,west
1632.00,27-11-2020,north
1587.00,27-11-2020,south
1680.00,27-11-2020,east
1656.00,27-11-2020,west
1746.00,28-11-2020,north
1599.00,28-11-2020,south
1719.00,28-11-2020,east
1794.00,28-11-2020,west
1758.00,29-11-2020,north
1557.00,29-11-2020,south
1647.00,29-11-2020,east
1740.00,29-11-2020,west
1635.00,30-11-2020,north
1584.00,30-11-2020,south
1614.00,30-11-2020,east
1749.00,30-11-2020,west
1587.00,01-12-2020,north
1719.00,01-12-2020,south
1620.00,01-12-2020,east
1656.00,01-12-2020,west
1554.00,02-12-2020,north
1755.00,02-12-2020,south
1737.00,02-12-2020,east
1548.00,02-12-2020,west
1572.00,03-12-2020,north
1560.00,03-12-2020,south
1746.00,03-12-2020,east
1788.00,03-12-2020,west
1638.00,04-12-2020,north
1626.00,04-12-2020,south
1518.00,04-12-2020,east
1773.00,04-12-2020,west
1707.00,05-12-2020,north
1614.00,05-12-2020,south
1722.00,05-12-2020,east
1524.00,05-12-2020,west
1560.00,06-12-2020,north
1617.00,06-12-2020,south
1566.00,06-12-2020,east
1515.00,06-12-2020,west
1509.00,07-12-2020,north
1545.00,07-12-2020,south
1596.00,07-12-2020,east
1671.00,07-12-2020,west
1686.00,08-12-2020,north
1785.00,08-12-2020,south
1800.00,08-12-2020,east
1590.00,08-12-2020,west
1788.00,09-12-2020,north
1788.00,09-12-2020,south
1584.00,09-12-2020,east
1665.00,09-12-2020,west
1620.00,10-12-2020,north
1725.00,10-12-2020,south
1569.00,10-12-2020,east
1533.00,10-12-2020,west
1503.00,11-12-2020,north
1713.00,11-12-2020,south
1650.00,11-12-2020,east
1776.00,11-12-2020,west
1629.00,12-12-2020,north
1662.00,12-12-2020,south
1623.00,12-12-2020,east
1590.00,12-12-2020,west
1650.00,13-12-2020,north
1647.00,13-12-2020,south
1683.00,13-12-2020,east
1530.00,13-12-2020,west
1746.00,14-12-2020,north
1551.00,14-12-2020,south
1548.00,14-12-2020,east
1767.00,14-12-2020,west
1785.00,15-12-2020,north
1734.00,15-12-2020,south
1578.00,15-12-2020,east
1596.00,15-12-2020,west
1779.00,16-12-2020,north
1770.00,16-12-2020,south
1581.00,16-12-2020,east
1614.00,16-12-2020,west
1506.00,17-12-2020,north
1533.00,17-12-2020,south
1677.00,17-12-2020,east
1737.00,17-12-2020,west
1635.00,18-12-2020,north
1800.00,18-12-2020,south
1794.00,18-12-2020,east
1653.00,18-12-2020,west
1719.00,19-12-2020,north
1674.00,19-12-2020,south
1575.00,19-12-2020,east
1650.00,19-12-2020,west
1707.00,20-12-2020,north
1692.00,20-12-2020,south
1614.00,20-12-2020,east
1563.00,20-12-2020,west
1575.00,21-12-2020,north
1506.00,21-12-2020,south
1599.00,21-12-2020,east
1686.00,21-12-2020,west
1518.00,22-12-2020,north
1677.00,22-12-2020,south
1722.00,22-12-2020,east
1566.00,22-12-2020,west
1677.00,23-12-2020,north
1542.00,23-12-2020,south
1785.00,23-12-2020,east
1671.00,23-12-2020,west
1725.00,24-12-2020,north
1506.00,24-12-2020,south
1563.00,24-12-2020,east
1668.00,24-12-2020,west
1782.00,25-12-2020,north
1557.00,25-12-2020,south
1797.00,25-12-2020,east
1563.00,25-12-2020,west
1554.00,26-12-2020,north
1650.00,26-12-2020,south
1698.00,26-12-2020,east
1737.00,26-12-2020,west
1770.00,27-12-2020,north
1734.00,27-12-2020,south
1770.00,27-12-2020,east
1524.00,27-12-2020,west
1725.00,28-12-2020,north
1536.00,28-12-2020,south
1758.00,28-12-2020,east
1683.00,28-12-2020,west
1518.00,29-12-2020,north
1677.00,29-12-2020,south
1614.00,29-12-2020,east
1767.00,29-12-2020,west
1524.00,30-12-2020,north
1530.00,30-12-2020,south
1584.00,30-12-2020,east
1791.00,30-12-2020,west
1740.00,31-12-2020,north
1698.00,31-12-2020,south
1770.00,31-12-2020,east
1650.00,31-12-2020,west
1536.00,01-01-2021,north
1542.00,01-01-2021,south
1671.00,01-01-2021,east
1752.00,01-01-2021,west
1794.00,02-01-2021,north
1620.00,02-01-2021,south
1584.00,02-01-2021,east
1503.00,02-01-2021,west
1758.00,03-01-2021,north
1578.00,03-01-2021,south
1677.00,03-01-2021,east
1722.00,03-01-2021,west
1590.00,04-01-2021,north
1785.00,04-01-2021,south
1731.00,04-01-2021,east
1686.00,04-01-2021,west
1536.00,05-01-2021,north
1578.00,05-01-2021,south
1683.00,05-01-2021,east
1608.00,05-01-2021,west
1743.00,06-01-2021,north
1743.00,06-01-2021,south
1638.00,06-01-2021,east
1788.00,06-01-2021,west
1716.00,07-01-2021,north
1602.00,07-01-2021,south
1596.00,07-01-2021,east
1797.00,07-01-2021,west
1662.00,08-01-2021,north
1668.00,08-01-2021,south
1662.00,08-01-2021,east
1521.00,08-01-2021,west
1563.00,09-01-2021,north
1647.00,09-01-2021,south
1743.00,09-01-2021,east
1653.00,09-01-2021,west
1731.00,10-01-2021,north
1608.00,10-01-2021,south
1512.00,10-01-2021,east
1545.00,10-01-2021,west
1740.00,11-01-2021,north
1611.00,11-01-2021,south
1536.00,11-01-2021,east
1626.00,11-01-2021,west
1614.00,12-01-2021,north
1572.00,12-01-2021,south
1539.00,12-01-2021,east
1605.00,12-01-2021,west
1545.00,13-01-2021,north
1542.00,13-01-2021,south
1779.00,13-01-2021,east
1680.00,13-01-2021,west
1701.00,14-01-2021,north
1677.00,14-01-2021,south
1614.00,14-01-2021,east
1590.00,14-01-2021,west
2025.00,15-01-2021,north
2195.00,15-01-2021,south
2180.00,15-01-2021,east
2395.00,15-01-2021,west
2110.00,16-01-2021,north
2145.00,16-01-2021,south
2340.00,16-01-2021,east
2390.00,16-01-2021,west
2475.00,17-01-2021,north
2320.00,17-01-2021,south
2105.00,17-01-2021,east
2090.00,17-01-2021,west
2050.00,18-01-2021,north
2410.00,18-01-2021,south
2125.00,18-01-2021,east
2325.00,18-01-2021,west
2335.00,19-01-2021,north
2105.00,19-01-2021,south
2340.00,19-01-2021,east
2420.00,19-01-2021,west
2415.00,20-01-2021,north
2495.00,20-01-2021,south
2070.00,20-01-2021,east
2405.00,20-01-2021,west
2090.00,21-01-2021,north
2145.00,21-01-2021,south
2245.00,21-01-2021,east
2330.00,21-01-2021,west
2460.00,22-01-2021,north
2230.00,22-01-2021,south
2010.00,22-01-2021,east
2380.00,22-01-2021,west
2025.00,23-01-2021,north
2085.00,23-01-2021,south
2420.00,23-01-2021,east
2175.00,23-01-2021,west
2015.00,24-01-2021,north
2445.00,24-01-2021,south
2255.00,24-01-2021,east
2085.00,24-01-2021,west
2210.00,25-01-2021,north
2145.00,25-01-2021,south
2200.00,25-01-2021,east
2160.00,25-01-2021,west
2050.00,26-01-2021,north
2280.00,26-01-2021,south
2165.00,26-01-2021,east
2345.00,26-01-2021,west
2000.00,27-01-2021,north
2010.00,27-01-2021,south
2060.00,27-01-2021,east
2020.00,27-01-2021,west
2140.00,28-01-2021,north
2310.00,28-01-2021,south
2285.00,28-01-2021,east
2005.00,28-01-2021,west
2295.00,29-01-2021,north
2195.00,29-01-2021,south
2465.00,29-01-2021,east
2095.00,29-01-2021,west
2400.00,30-01-2021,north
2290.00,30-01-2021,south
2370.00,30-01-2021,east
2165.00,30-01-2021,west
2430.00,31-01-2021,north
2260.00,31-01-2021,south
2215.00,31-01-2021,east
2145.00,31-01-2021,west
2350.00,01-02-2021,north
2180.00,01-02-2021,south
2290.00,01-02-2021,east
2115.00,01-02-2021,west
2315.00,02-02-2021,north
2100.00,02-02-2021,south
2430.00,02-02-2021,east
2215.00,02-02-2021,west
2000.00,03-02-2021,north
2355.00,03-02-2021,south
2110.00,03-02-2021,east
2240.00,03-02-2021,west
2380.00,04-02-2021,north
2305.00,04-02-2021,south
2300.00,04-02-2021,east
2120.00,04-02-2021,west
2185.00,05-02-2021,north
2295.00,05-02-2021,south
2215.00,05-02-2021,east
2050.00,05-02-2021,west
2225.00,06-02-2021,north
2405.00,06-02-2021,south
2095.00,06-02-2021,east
2200.00,06-02-2021,west
2070.00,07-02-2021,north
2065.00,07-02-2021,south
2080.00,07-02-2021,east
2010.00,07-02-2021,west
2395.00,08-02-2021,north
2345.00,08-02-2021,south
2085.00,08-02-2021,east
2250.00,08-02-2021,west
2045.00,09-02-2021,north
2345.00,09-02-2021,south
2455.00,09-02-2021,east
2260.00,09-02-2021,west
2130.00,10-02-2021,north
2035.00,10-02-2021,south
2045.00,10-02-2021,east
2145.00,10-02-2021,west
2320.00,11-02-2021,north
2350.00,11-02-2021,south
2085.00,11-02-2021,east
2160.00,11-02-2021,west
2375.00,12-02-2021,north
2230.00,12-02-2021,south
2230.00,12-02-2021,east
2130.00,12-02-2021,west
2425.00,13-02-2021,north
2465.00,13-02-2021,south
2105.00,13-02-2021,east
2485.00,13-02-2021,west
2340.00,14-02-2021,north
2240.00,14-02-2021,south
2285.00,14-02-2021,east
2375.00,14-02-2021,west
2110.00,15-02-2021,north
2325.00,15-02-2021,south
2265.00,15-02-2021,east
2175.00,15-02-2021,west
2295.00,16-02-2021,north
2250.00,16-02-2021,south
2180.00,16-02-2021,east
2465.00,16-02-2021,west
2380.00,17-02-2021,north
2130.00,17-02-2021,south
2350.00,17-02-2021,east
2470.00,17-02-2021,west
2005.00,18-02-2021,north
2125.00,18-02-2021,south
2480.00,18-02-2021,east
2240.00,18-02-2021,west
2125.00,19-02-2021,north
2425.00,19-02-2021,south
2050.00,19-02-2021,east
2045.00,19-02-2021,west
2260.00,20-02-2021,north
2105.00,20-02-2021,south
2420.00,20-02-2021,east
2400.00,20-02-2021,west
2345.00,21-02-2021,north
2040.00,21-02-2021,south
2170.00,21-02-2021,east
2445.00,21-02-2021,west
2145.00,22-02-2021,north
2050.00,22-02-2021,south
2200.00,22-02-2021,east
2140.00,22-02-2021,west
2490.00,23-02-2021,north
2370.00,23-02-2021,south
2055.00,23-02-2021,east
2380.00,23-02-2021,west
2330.00,24-02-2021,north
2420.00,24-02-2021,south
2235.00,24-02-2021,east
2045.00,24-02-2021,west
2205.00,25-02-2021,north
2065.00,25-02-2021,south
2300.00,25-02-2021,east
2035.00,25-02-2021,west
2455.00,26-02-2021,north
2350.00,26-02-2021,south
2270.00,26-02-2021,east
2315.00,26-02-2021,west
2000.00,27-02-2021,north
2305.00,27-02-2021,south
2150.00,27-02-2021,east
2305.00,27-02-2021,west
2145.00,28-02-2021,north
2155.00,28-02-2021,south
2290.00,28-02-2021,east
2155.00,28-02-2021,west
2360.00,01-03-2021,north
2430.00,01-03-2021,south
2185.00,01-03-2021,east
2245.00,01-03-2021,west
2370.00,02-03-2021,north
2300.00,02-03-2021,south
2215.00,02-03-2021,east
2225.00,02-03-2021,west
2405.00,03-03-2021,north
2000.00,03-03-2021,south
2025.00,03-03-2021,east
2380.00,03-03-2021,west
2390.00,04-03-2021,north
2335.00,04-03-2021,south
2205.00,04-03-2021,east
2035.00,04-03-2021,west
2080.00,05-03-2021,north
2340.00,05-03-2021,south
2045.00,05-03-2021,east
2005.00,05-03-2021,west
2075.00,06-03-2021,north
2190.00,06-03-2021,south
2305.00,06-03-2021,east
2190.00,06-03-2021,west
2220.00,07-03-2021,north
2025.00,07-03-2021,south
2350.00,07-03-2021,east
2425.00,07-03-2021,west
2170.00,08-03-2021,north
2095.00,08-03-2021,south
2475.00,08-03-2021,east
2395.00,08-03-2021,west
2380.00,09-03-2021,north
2000.00,09-03-2021,south
2180.00,09-03-2021,east
2365.00,09-03-2021,west
2380.00,10-03-2021,north
2320.00,10-03-2021,south
2005.00,10-03-2021,east
2270.00,10-03-2021,west
2005.00,11-03-2021,north
2410.00,11-03-2021,south
2065.00,11-03-2021,east
2170.00,11-03-2021,west
2175.00,12-03-2021,north
2310.00,12-03-2021,south
2490.00,12-03-2021,east
2400.00,12-03-2021,west
2065.00,13-03-2021,north
2165.00,13-03-2021,south
2305.00,13-03-2021,east
2100.00,13-03-2021,west
2245.00,14-03-2021,north
2365.00,14-03-2021,south
2300.00,14-03-2021,east
2340.00,14-03-2021,west
2330.00,15-03-2021,north
2445.00,15-03-2021,south
2390.00,15-03-2021,east
2210.00,15-03-2021,west
2365.00,16-03-2021,north
2500.00,16-03-2021,south
2235.00,16-03-2021,east
2480.00,16-03-2021,west
2065.00,17-03-2021,north
2325.00,17-03-2021,south
2480.00,17-03-2021,east
2265.00,17-03-2021,west
2440.00,18-03-2021,north
2020.00,18-03-2021,south
2115.00,18-03-2021,east
2075.00,18-03-2021,west
2035.00,19-03-2021,north
2495.00,19-03-2021,south
2340.00,19-03-2021,east
2220.00,19-03-2021,west
2380.00,20-03-2021,north
2360.00,20-03-2021,south
2325.00,20-03-2021,east
2340.00,20-03-2021,west
2300.00,21-03-2021,north
2030.00,21-03-2021,south
2110.00,21-03-2021,east
2490.00,21-03-2021,west
2420.00,22-03-2021,north
2030.00,22-03-2021,south
2450.00,22-03-2021,east
2315.00,22-03-2021,west
2470.00,23-03-2021,north
2240.00,23-03-2021,south
2155.00,23-03-2021,east
2005.00,23-03-2021,west
2005.00,24-03-2021,north
2075.00,24-03-2021,south
2080.00,24-03-2021,east
2395.00,24-03-2021,west
2435.00,25-03-2021,north
2055.00,25-03-2021,south
2130.00,25-03-2021,east
2365.00,25-03-2021,west
2320.00,26-03-2021,north
2325.00,26-03-2021,south
2210.00,26-03-2021,east
2225.00,26-03-2021,west
2465.00,27-03-2021,north
2175.00,27-03-2021,south
2145.00,27-03-2021,east
2085.00,27-03-2021,west
2310.00,28-03-2021,north
2070.00,28-03-2021,south
2355.00,28-03-2021,east
2410.00,28-03-2021,west
2475.00,29-03-2021,north
2005.00,29-03-2021,south
2025.00,29-03-2021,east
2265.00,29-03-2021,west
2090.00,30-03-2021,north
2390.00,30-03-2021,south
2410.00,30-03-2021,east
2035.00,30-03-2021,west
2475.00,31-03-2021,north
2135.00,31-03-2021,south
2440.00,31-03-2021,east
2105.00,31-03-2021,west
2405.00,01-04-2021,north
2000.00,01-04-2021,south
2480.00,01-04-2021,east
2495.00,01-04-2021,west
2260.00,02-04-2021,north
2100.00,02-04-2021,south
2480.00,02-04-2021,east
2325.00,02-04-2021,west
2345.00,03-04-2021,north
2005.00,03-04-2021,south
2175.00,03-04-2021,east
2330.00,03-04-2021,west
2480.00,04-04-2021,north
2455.00,04-04-2021,south
2165.00,04-04-2021,east
2355.00,04-04-2021,west
2270.00,05-04-2021,north
2415.00,05-04-2021,south
2150.00,05-04-2021,east
2215.00,05-04-2021,west
2440.00,06-04-2021,north
2435.00,06-04-2021,south
2255.00,06-04-2021,east
2260.00,06-04-2021,west
2020.00,07-04-2021,north
2125.00,07-04-2021,south
2120.00,07-04-2021,east
2070.00,07-04-2021,west
2135.00,08-04-2021,north
2050.00,08-04-2021,south
2400.00,08-04-2021,east
2040.00,08-04-2021,west
2265.00,09-04-2021,north
2340.00,09-04-2021,south
2245.00,09-04-2021,east
2450.00,09-04-2021,west
2385.00,10-04-2021,north
2255.00,10-04-2021,south
2065.00,10-04-2021,east
2295.00,10-04-2021,west
2415.00,11-04-2021,north
2355.00,11-04-2021,south
2425.00,11-04-2021,east
2150.00,11-04-2021,west
2285.00,12-04-2021,north
2315.00,12-04-2021,south
2080.00,12-04-2021,east
2305.00,12-04-2021,west
2115.00,13-04-2021,north
2380.00,13-04-2021,south
2195.00,13-04-2021,east
2325.00,13-04-2021,west
2045.00,14-04-2021,north
2370.00,14-04-2021,south
2485.00,14-04-2021,east
2085.00,14-04-2021,west
2185.00,15-04-2021,north
2275.00,15-04-2021,south
2050.00,15-04-2021,east
2320.00,15-04-2021,west
2335.00,16-04-2021,north
2415.00,16-04-2021,south
2115.00,16-04-2021,east
2380.00,16-04-2021,west
2375.00,17-04-2021,north
2250.00,17-04-2021,south
2415.00,17-04-2021,east
2395.00,17-04-2021,west
2005.00,18-04-2021,north
2215.00,18-04-2021,south
2405.00,18-04-2021,east
2265.00,18-04-2021,west
2160.00,19-04-2021,north
2115.00,19-04-2021,south
2175.00,19-04-2021,east
2420.00,19-04-2021,west
2290.00,20-04-2021,north
2115.00,20-04-2021,south
2110.00,20-04-2021,east
2395.00,20-04-2021,west
2400.00,21-04-2021,north
2195.00,21-04-2021,south
2095.00,21-04-2021,east
2330.00,21-04-2021,west
2235.00,22-04-2021,north
2195.00,22-04-2021,south
2480.00,22-04-2021,east
2270.00,22-04-2021,west
2280.00,23-04-2021,north
2065.00,23-04-2021,south
2065.00,23-04-2021,east
2260.00,23-04-2021,west
2440.00,24-04-2021,north
2130.00,24-04-2021,south
2345.00,24-04-2021,east
2020.00,24-04-2021,west
2275.00,25-04-2021,north
2375.00,25-04-2021,south
2340.00,25-04-2021,east
2300.00,25-04-2021,west
2260.00,26-04-2021,north
2295.00,26-04-2021,south
2295.00,26-04-2021,east
2115.00,26-04-2021,west
2095.00,27-04-2021,north
2010.00,27-04-2021,south
2245.00,27-04-2021,east
2245.00,27-04-2021,west
2385.00,28-04-2021,north
2230.00,28-04-2021,south
2285.00,28-04-2021,east
2115.00,28-04-2021,west
2150.00,29-04-2021,north
2065.00,29-04-2021,south
2110.00,29-04-2021,east
2175.00,29-04-2021,west
2320.00,30-04-2021,north
2435.00,30-04-2021,south
2050.00,30-04-2021,east
2165.00,30-04-2021,west
2460.00,01-05-2021,north
2165.00,01-05-2021,south
2110.00,01-05-2021,east
2320.00,01-05-2021,west
2305.00,02-05-2021,north
2145.00,02-05-2021,south
2460.00,02-05-2021,east
2260.00,02-05-2021,west
2355.00,03-05-2021,north
2070.00,03-05-2021,south
2455.00,03-05-2021,east
2090.00,03-05-2021,west
2270.00,04-05-2021,north
2425.00,04-05-2021,south
2415.00,04-05-2021,east
2065.00,04-05-2021,west
2315.00,05-05-2021,north
2120.00,05-05-2021,south
2330.00,05-05-2021,east
2295.00,05-05-2021,west
2120.00,06-05-2021,north
2050.00,06-05-2021,south
2140.00,06-05-2021,east
2230.00,06-05-2021,west
2090.00,07-05-2021,north
2335.00,07-05-2021,south
2125.00,07-05-2021,east
2380.00,07-05-2021,west
2090.00,08-05-2021,north
2490.00,08-05-2021,south
2200.00,08-05-2021,east
2045.00,08-05-2021,west
2140.00,09-05-2021,north
2115.00,09-05-2021,south
2045.00,09-05-2021,east
2385.00,09-05-2021,west
2250.00,10-05-2021,north
2325.00,10-05-2021,south
2325.00,10-05-2021,east
2400.00,10-05-2021,west
2120.00,11-05-2021,north
2165.00,11-05-2021,south
2175.00,11-05-2021,east
2190.00,11-05-2021,west
2155.00,12-05-2021,north
2325.00,12-05-2021,south
2025.00,12-05-2021,east
2455.00,12-05-2021,west
2330.00,13-05-2021,north
2210.00,13-05-2021,south
2010.00,13-05-2021,east
2320.00,13-05-2021,west
2135.00,14-05-2021,north
2500.00,14-05-2021,south
2140.00,14-05-2021,east
2190.00,14-05-2021,west
2240.00,15-05-2021,north
2180.00,15-05-2021,south
2020.00,15-05-2021,east
2390.00,15-05-2021,west
2375.00,16-05-2021,north
2050.00,16-05-2021,south
2080.00,16-05-2021,east
2055.00,16-05-2021,west
2020.00,17-05-2021,north
2470.00,17-05-2021,south
2220.00,17-05-2021,east
2255.00,17-05-2021,west
2185.00,18-05-2021,north
2455.00,18-05-2021,south
2270.00,18-05-2021,east
2415.00,18-05-2021,west
2400.00,19-05-2021,north
2300.00,19-05-2021,south
2175.00,19-05-2021,east
2020.00,19-05-2021,west
2195.00,20-05-2021,north
2050.00,20-05-2021,south
2055.00,20-05-2021,east
2300.00,20-05-2021,west
2480.00,21-05-2021,north
2240.00,21-05-2021,south
2025.00,21-05-2021,east
2480.00,21-05-2021,west
2430.00,22-05-2021,north
2100.00,22-05-2021,south
2420.00,22-05-2021,east
2410.00,22-05-2021,west
2155.00,23-05-2021,north
2345.00,23-05-2021,south
2045.00,23-05-2021,east
2240.00,23-05-2021,west
2390.00,24-05-2021,north
2210.00,24-05-2021,south
2105.00,24-05-2021,east
2075.00,24-05-2021,west
2020.00,25-05-2021,north
2105.00,25-05-2021,south
2295.00,25-05-2021,east
2005.00,25-05-2021,west
2475.00,26-05-2021,north
2210.00,26-05-2021,south
2040.00,26-05-2021,east
2085.00,26-05-2021,west
2080.00,27-05-2021,north
2260.00,27-05-2021,south
2345.00,27-05-2021,east
2160.00,27-05-2021,west
2205.00,28-05-2021,north
2055.00,28-05-2021,south
2280.00,28-05-2021,east
2205.00,28-05-2021,west
2150.00,29-05-2021,north
2450.00,29-05-2021,south
2005.00,29-05-2021,east
2115.00,29-05-2021,west
2380.00,30-05-2021,north
2225.00,30-05-2021,south
2485.00,30-05-2021,east
2310.00,30-05-2021,west
2395.00,31-05-2021,north
2095.00,31-05-2021,south
2220.00,31-05-2021,east
2130.00,31-05-2021,west
2140.00,01-06-2021,north
2450.00,01-06-2021,south
2055.00,01-06-2021,east
2215.00,01-06-2021,west
2015.00,02-06-2021,north
2350.00,02-06-2021,south
2005.00,02-06-2021,east
2015.00,02-06-2021,west
2375.00,03-06-2021,north
2025.00,03-06-2021,south
2375.00,03-06-2021,east
2300.00,03-06-2021,west
2405.00,04-06-2021,north
2135.00,04-06-2021,south
2315.00,04-06-2021,east
2300.00,04-06-2021,west
2425.00,05-06-2021,north
2400.00,05-06-2021,south
2245.00,05-06-2021,east
2085.00,05-06-2021,west
2020.00,06-06-2021,north
2190.00,06-06-2021,south
2450.00,06-06-2021,east
2245.00,06-06-2021,west
2390.00,07-06-2021,north
2020.00,07-06-2021,south
2360.00,07-06-2021,east
2070.00,07-06-2021,west
2290.00,08-06-2021,north
2035.00,08-06-2021,south
2450.00,08-06-2021,east
2120.00,08-06-2021,west
2480.00,09-06-2021,north
2500.00,09-06-2021,south
2365.00,09-06-2021,east
2330.00,09-06-2021,west
2280.00,10-06-2021,north
2015.00,10-06-2021,south
2500.00,10-06-2021,east
2405.00,10-06-2021,west
2385.00,11-06-2021,north
2090.00,11-06-2021,south
2300.00,11-06-2021,east
2350.00,11-06-2021,west
2095.00,12-06-2021,north
2375.00,12-06-2021,south
2270.00,12-06-2021,east
2365.00,12-06-2021,west
2205.00,13-06-2021,north
2260.00,13-06-2021,south
2135.00,13-06-2021,east
2280.00,13-06-2021,west
2485.00,14-06-2021,north
2025.00,14-06-2021,south
2460.00,14-06-2021,east
2285.00,14-06-2021,west
2090.00,15-06-2021,north
2075.00,15-06-2021,south
2125.00,15-06-2021,east
2085.00,15-06-2021,west
2410.00,16-06-2021,north
2265.00,16-06-2021,south
2145.00,16-06-2021,east
2320.00,16-06-2021,west
2260.00,17-06-2021,north
2460.00,17-06-2021,south
2060.00,17-06-2021,east
2120.00,17-06-2021,west
2325.00,18-06-2021,north
2275.00,18-06-2021,south
2285.00,18-06-2021,east
2150.00,18-06-2021,west
2160.00,19-06-2021,north
2020.00,19-06-2021,south
2430.00,19-06-2021,east
2025.00,19-06-2021,west
2280.00,20-06-2021,north
2425.00,20-06-2021,south
2230.00,20-06-2021,east
2160.00,20-06-2021,west
2360.00,21-06-2021,north
2305.00,21-06-2021,south
2105.00,21-06-2021,east
2290.00,21-06-2021,west
2280.00,22-06-2021,north
2010.00,22-06-2021,south
2095.00,22-06-2021,east
2270.00,22-06-2021,west
2080.00,23-06-2021,north
2345.00,23-06-2021,south
2240.00,23-06-2021,east
2425.00,23-06-2021,west
2390.00,24-06-2021,north
2155.00,24-06-2021,south
2060.00,24-06-2021,east
2055.00,24-06-2021,west
2140.00,25-06-2021,north
2340.00,25-06-2021,south
2030.00,25-06-2021,east
2310.00,25-06-2021,west
2065.00,26-06-2021,north
2330.00,26-06-2021,south
2145.00,26-06-2021,east
2050.00,26-06-2021,west
2095.00,27-06-2021,north
2460.00,27-06-2021,south
2195.00,27-06-2021,east
2020.00,27-06-2021,west
2185.00,28-06-2021,north
2190.00,28-06-2021,south
2050.00,28-06-2021,east
2045.00,28-06-2021,west
2155.00,29-06-2021,north
2135.00,29-06-2021,south
2280.00,29-06-2021,east
2485.00,29-06-2021,west
2040.00,30-06-2021,north
2130.00,30-06-2021,south
2490.00,30-06-2021,east
2160.00,30-06-2021,west
2065.00,01-07-2021,north
2355.00,01-07-2021,south
2205.00,01-07-2021,east
2265.00,01-07-2021,west
2005.00,02-07-2021,north
2450.00,02-07-2021,south
2500.00,02-07-2021,east
2445.00,02-07-2021,west
2460.00,03-07-2021,north
2060.00,03-07-2021,south
2090.00,03-07-2021,east
2415.00,03-07-2021,west
2395.00,04-07-2021,north
2370.00,04-07-2021,south
2110.00,04-07-2021,east
2395.00,04-07-2021,west
2205.00,05-07-2021,north
2245.00,05-07-2021,south
2330.00,05-07-2021,east
2010.00,05-07-2021,west
2430.00,06-07-2021,north
2125.00,06-07-2021,south
2235.00,06-07-2021,east
2175.00,06-07-2021,west
2460.00,07-07-2021,north
2500.00,07-07-2021,south
2315.00,07-07-2021,east
2120.00,07-07-2021,west
2040.00,08-07-2021,north
2425.00,08-07-2021,south
